train/giant-side-a-00130801_2.jpg 0.295186,0.222755,0.472771,0.718726,0.101158,0.676026,0.492503,0.587343,0.150487,0.518366,0.449751,0.383699,0.180084,0.354138 241.6207,482.0697,46.7064,407.3797,0.70782 0
train/bourne-supremacy-00071321.jpg 0.369883,0.283030,0.169179,0.785321,0.454796,0.348715,0.200056,0.626906,0.504973,0.588268,0.242513,0.395080,0.431638,0.391216 90.5672,466.5955,1,480,0.53333 0
train/funny-girl-dvd-video-00035241.jpg 0.274967,0.236457,0.199165,0.565449,0.291446,0.555579,0.189277,0.447012,0.350770,0.466751,0.222235,0.325285,0.367249,0.315415 318.6814,544.3673,39.9997,378.5283,0.75399 0
train/national-treasure-00122481.jpg 0.284916,0.221761,0.189319,0.271164,0.456330,0.560997,0.120095,0.412787,0.512369,0.419374,0.215691,0.337036,0.406883,0.333742 431.5459,686.4117,33.054,415.3519,0.66789 0
train/monster-in-law-d1-00120691.jpg 0.357997,0.274941,0.259050,0.320686,0.502612,0.598966,0.179131,0.435047,0.449333,0.492228,0.300912,0.339746,0.418888,0.332122 280.2274,651.6932,1,480,0.53333 0
train/irma-la-douce-00033341.jpg 0.308178,0.248682,0.248907,0.537963,0.430014,0.699040,0.136950,0.616858,0.456357,0.567549,0.150121,0.373599,0.416843,0.367025 330.0496,607.6964,31.6229,448.093,0.61322 0
train/giant-side-a-00030041.jpg 0.375265,0.256323,0.183671,0.561704,0.453322,0.554602,0.190768,0.480032,0.446226,0.480032,0.240440,0.348648,0.435582,0.330893 179.6404,524.5954,1.6535,480,0.53406 0
train/bend-of-the-river-00050901.jpg 0.390654,0.279625,0.357747,0.798094,0.635112,0.788667,0.249621,0.675547,0.780847,0.637840,0.324839,0.411599,0.668020,0.388032 253.3273,712.1181,1,480,0.53333 0
train/american-wedding-unrated6x9-00010861.jpg 0.302561,0.241031,0.222403,0.595035,0.331709,0.646129,0.233333,0.492849,0.415511,0.525694,0.247907,0.350517,0.393650,0.357816 194.7189,550.2705,1,480,0.53333 0
train/battle-cry-00024351.jpg 0.239368,0.255684,0.226237,0.630369,0.357547,0.567922,0.176995,0.528481,0.423203,0.482467,0.173712,0.324705,0.373961,0.304985 210.8882,503.6874,20.0796,459.2786,0.58156 0
train/mr-mrs-smith-ws-00028171.jpg 0.300589,0.304587,0.247892,0.687364,0.405983,0.594970,0.205075,0.548772,0.422451,0.489376,0.195194,0.340885,0.409277,0.321086 174.1433,413.4794,27.3788,386.383,0.7111 0
train/million-dollar-baby-disc-00026041.jpg 0.295115,0.232357,0.212854,0.426461,0.285243,0.505418,0.150335,0.446200,0.420151,0.485679,0.222725,0.327764,0.370795,0.327764 257.7243,492.0343,46.6949,398.1598,0.72631 0
train/battle-cry-00019751.jpg 0.248676,0.237777,0.175957,0.652854,0.357754,0.666031,0.199095,0.511200,0.397419,0.501318,0.215622,0.343193,0.394113,0.330016 448.4175,664.4758,60.4059,384.4932,0.78748 0
train/million-dollar-baby-disc-00026071.jpg 0.308127,0.236137,0.238813,0.549074,0.331231,0.516133,0.143094,0.506251,0.443453,0.516133,0.215708,0.344841,0.387342,0.328371 248.9039,492.9642,55.075,421.1653,0.69738 0
train/irma-la-douce-00143561.jpg 0.285577,0.248977,0.198072,0.319752,0.369717,0.508486,0.224997,0.373676,0.366352,0.420859,0.245190,0.309641,0.352889,0.333233 411.452,719.6646,29.6158,480,0.56714 0
train/basic-instinct-00043711.jpg 0.379428,0.340389,0.342436,0.571993,0.504274,0.511776,0.254582,0.678531,0.578256,0.655371,0.277702,0.460823,0.541265,0.451559 220.2061,671.4852,1,480,0.53333 0
train/funny-girl-dvd-video-00181801.jpg 0.301800,0.272774,0.246010,0.469786,0.354309,0.466502,0.180374,0.466502,0.423226,0.456652,0.206629,0.318743,0.396972,0.322027 292.8535,573.698,17.1067,438.3733,0.60625 0
train/giant-side-a-00107511.jpg 0.356092,0.214384,0.466752,0.619526,0.207393,0.692244,0.542831,0.522569,0.179728,0.539883,0.480585,0.318267,0.214309,0.325192 225.9461,550.4761,1,462.8797,0.55306 0
train/basic-instinct-00006481.jpg 0.293767,0.244642,0.216861,0.595233,0.370673,0.595233,0.213366,0.500573,0.461562,0.532126,0.220357,0.363843,0.423109,0.339301 470.5677,720,16.7386,480,0.55141 0
train/hitch-00126411.jpg 0.359604,0.294829,0.304511,0.413564,0.520647,0.803694,0.270607,0.600148,0.516409,0.638313,0.274845,0.413564,0.507933,0.426286 283.553,696.5247,1,480,0.53333 0
train/schindlers-list-00129221.jpg 0.356714,0.255341,0.105331,0.747917,0.492073,0.728524,0.124668,0.573382,0.561687,0.604410,0.213619,0.383333,0.488206,0.418240 1,372.4233,1,480,0.53333 0
train/12-oclock-high-special-edition-00135421.jpg 0.312343,0.313416,0.282353,0.622459,0.440871,0.626751,0.243795,0.558075,0.603673,0.536614,0.260932,0.399261,0.522272,0.360631 79.1753,497.0161,1,480,0.53333 0
train/funny-girl-dvd-video-00091771.jpg 0.318488,0.243410,0.253769,0.628332,0.343656,0.646319,0.178264,0.585163,0.491071,0.610345,0.221410,0.351332,0.451521,0.383708 373.9005,687.182,50.2321,480,0.59429 0
train/american-wedding-unrated6x9-00015211.jpg 0.379496,0.238579,0.222900,0.571277,0.431694,0.560062,0.193072,0.507728,0.461522,0.507728,0.237814,0.365677,0.413052,0.354462 205.5702,569.0162,1,480,0.53333 0
train/battle-cry-00034751.jpg 0.191001,0.262415,0.061813,0.624018,0.320188,0.608792,0.077012,0.555503,0.346785,0.525053,0.103609,0.388024,0.308789,0.365186 1,299.8114,1.2119,480,0.53357 0
train/2-fast-2-furious-00061761.jpg 0.359667,0.231826,0.188481,0.595789,0.438127,0.563675,0.195614,0.474468,0.409596,0.442354,0.220579,0.299623,0.395331,0.292487 48.8547,396.4235,1,480,0.53333 0
train/battle-cry-00129011.jpg 0.370809,0.294792,0.263833,0.559094,0.473670,0.563224,0.280291,0.517797,0.506585,0.534316,0.288520,0.385646,0.473670,0.393905 254.9962,656.6013,1,480,0.53333 0
train/flt0nnw1-00023061.jpg 0.293882,0.269289,0.250216,0.648433,0.395770,0.644787,0.141050,0.608331,0.446714,0.604685,0.206549,0.404176,0.399409,0.415113 220.7003,541.457,46.202,480,0.58878 0
train/battle-cry-00131451.jpg 0.328086,0.310408,0.230894,0.781937,0.507517,0.778194,0.178560,0.639730,0.511256,0.617276,0.219679,0.396481,0.458921,0.377769 353.2709,696.1831,29.0067,480,0.56638 0
train/along-came-polly-00013491.jpg 0.458393,0.238859,0.196196,0.677172,0.566356,0.744208,0.155067,0.543100,0.607485,0.563726,0.216760,0.269799,0.597203,0.300739 216.1105,718.4583,1,480,0.53333 0
train/2-fast-2-furious-00105831.jpg 0.365603,0.204492,0.058486,0.452940,0.491815,0.625591,0.167870,0.444518,0.500229,0.516105,0.277254,0.309767,0.487608,0.356087 307.9529,717.9227,1,480,0.53333 0
train/hitch-00053881.jpg 0.294450,0.226410,0.123185,0.443603,0.403137,0.489674,0.156121,0.400822,0.445954,0.430440,0.215405,0.328425,0.380082,0.331716 296.7149,534.5526,42.6332,399.3897,0.71557 0
train/italian-job-00077761.jpg 0.265136,0.242336,0.140468,0.764775,0.425891,0.768061,0.166714,0.600486,0.432452,0.590629,0.183118,0.409911,0.399645,0.383624 269.6778,560.402,30.0472,466.1335,0.5857 0
train/giant-side-a-00086481.jpg 0.336469,0.271611,0.296742,0.628674,0.478826,0.608837,0.164317,0.536102,0.472205,0.473285,0.127900,0.344346,0.405993,0.311285 112.0601,335.8114,1,334.6458,0.76499 0
train/battle-cry-00084221.jpg 0.451557,0.310417,0.389377,0.767937,0.571771,0.701389,0.182111,0.734663,0.497155,0.668115,0.223564,0.439354,0.468138,0.439354 25.9048,430.5643,1,480,0.53333 0
train/battle-cry-00033051.jpg 0.318458,0.242322,0.130939,0.799668,0.476369,0.766689,0.137519,0.618283,0.466500,0.562219,0.130939,0.361047,0.427022,0.318174 255.95,492.5573,54.019,408.9298,0.71928 0
train/princess-diaries-2-00055011.jpg 0.449296,0.241268,0.290801,0.652394,0.596860,0.668839,0.372781,0.641430,0.700702,0.646912,0.361851,0.378310,0.646048,0.378310 240.0918,720,1,480,0.53333 0
train/along-came-polly-00023961.jpg 0.376478,0.209707,0.190055,0.752290,0.558463,0.792317,0.238880,0.569947,0.629482,0.596631,0.256635,0.329787,0.598411,0.343129 315.835,720,1,480,0.53333 0
train/along-came-polly-00058491.jpg 0.317024,0.199457,0.179607,0.613242,0.454442,0.531899,0.211318,0.482387,0.489677,0.429337,0.228936,0.305555,0.450919,0.273726 289.2733,628.6556,1,474.2673,0.53978 0
train/funny-girl-dvd-video-00035081.jpg 0.268524,0.238279,0.248765,0.567811,0.403542,0.551334,0.235593,0.449180,0.383783,0.442589,0.232300,0.323958,0.347559,0.304186 335.9024,582.022,42.6792,411.8586,0.69156 0
train/princess-diaries-2-00099311.jpg 0.339977,0.263309,0.269574,0.685678,0.391853,0.678268,0.191760,0.578233,0.491899,0.552298,0.217698,0.385574,0.451139,0.363344 446.633,720,79.0125,480,0.63684 0
train/funny-girl-dvd-video-00102991.jpg 0.364060,0.200488,0.300576,0.525798,0.455319,0.664650,0.221220,0.482159,0.467222,0.501995,0.252963,0.307602,0.459287,0.331405 199.4542,585.5506,1,480,0.53333 0
train/million-dollar-baby-disc-00036791.jpg 0.337796,0.249494,0.166706,0.641292,0.475985,0.601783,0.054839,0.591905,0.423342,0.595198,0.117353,0.331804,0.393730,0.315342 85.0085,314.8307,48.3092,393.0424,0.74046 0
train/national-treasure-00048841.jpg 0.377671,0.285361,0.355389,0.608834,0.451946,0.605116,0.195698,0.716659,0.503938,0.686914,0.214267,0.415494,0.485370,0.385749 46.0007,404.1974,5.0825,480,0.53791 0
train/ten-commandments-disc1-00028591.jpg 0.278238,0.213918,0.278238,0.535372,0.419619,0.512411,0.220921,0.493277,0.534252,0.493277,0.240027,0.313416,0.442546,0.290455 347.9837,720,1,480,0.53333 0
train/the-departed-00020231_2.jpg 0.279250,0.245132,0.160740,0.673617,0.414219,0.719761,0.157448,0.538479,0.450430,0.581328,0.200243,0.376973,0.424094,0.380269 427.3139,654.0132,60.6845,400.7341,0.75062 0
train/the-departed-00016621.jpg 0.258111,0.255105,0.182502,0.640580,0.458639,0.643874,0.120043,0.521972,0.527674,0.485731,0.198939,0.350650,0.452065,0.347355 421.7918,691.6401,43.6209,448.3928,0.6309 0
train/along-came-polly-00049911.jpg 0.455840,0.257144,0.375527,0.650465,0.455840,0.637057,0.165822,0.578952,0.603080,0.587892,0.228287,0.279492,0.598618,0.319718 166.387,601.8074,1,480,0.53333 0
train/hitch-00061871.jpg 0.389790,0.258631,0.295067,0.710771,0.457990,0.710771,0.260967,0.558791,0.442835,0.558791,0.260967,0.376415,0.423890,0.395413 208.1402,570.1964,10.6125,480,0.54423 0
train/national-treasure-00122281.jpg 0.245335,0.317698,0.219073,0.534775,0.527649,0.709095,0.284728,0.613713,0.586738,0.478862,0.274879,0.406502,0.468560,0.304542 248.0294,552.1206,11.9247,468.0615,0.56001 0
train/hitch-00101961.jpg 0.327521,0.246152,0.202873,0.384370,0.389845,0.591696,0.163510,0.446897,0.399686,0.466642,0.212713,0.308679,0.380005,0.315261 44.3217,308.7322,38.8224,435.4382,0.64384 0
train/oceans-eleven-2001-00003891.jpg 0.318057,0.248504,0.209250,0.608188,0.578532,0.528992,0.176279,0.505893,0.476320,0.436596,0.199359,0.354100,0.413674,0.307902 194.1391,422.7252,52.8654,395.7448,0.74445 0
train/funny-girl-dvd-video-00177461.jpg 0.357160,0.264629,0.189288,0.689714,0.449324,0.795161,0.034583,0.587562,0.393367,0.623809,0.116873,0.343714,0.390076,0.389848 213.8368,441.3097,45.7989,387.0083,0.74808 0
train/funny-girl-dvd-video-00032331.jpg 0.392402,0.310461,0.244853,0.789340,0.427347,0.769873,0.233205,0.610247,0.454527,0.594673,0.244853,0.353288,0.477825,0.364967 194.4686,573.5876,1,480,0.53333 0
train/monster-in-law-d1-00075131.jpg 0.276914,0.280603,0.193172,0.663218,0.466242,0.710589,0.222300,0.521104,0.440755,0.542967,0.236863,0.375346,0.429833,0.375346 263.4106,591.9066,36.2722,480,0.57563 0
train/ten-commandments-disc1-00058531.jpg 0.359807,0.244872,0.175819,0.656791,0.450129,0.596510,0.159093,0.496042,0.409986,0.482646,0.209272,0.335293,0.399950,0.335293 241.7728,469.5201,1,336.7221,0.76027 0
train/hitch-00076391.jpg 0.305410,0.245655,0.213455,0.512019,0.420355,0.584365,0.160909,0.482423,0.449912,0.492289,0.200318,0.321289,0.397366,0.334443 263.6392,555.5651,24.1917,462.0806,0.58329 0
train/million-dollar-baby-disc-00068251.jpg 0.461844,0.292753,0.311084,0.670080,0.527173,0.665049,0.366363,0.609707,0.632705,0.695235,0.321134,0.443684,0.582452,0.428590 232.9716,720,1,480,0.53333 0
train/million-dollar-baby-disc-00101601.jpg 0.341427,0.261385,0.190528,0.625574,0.573297,0.544643,0.238374,0.566715,0.499688,0.511535,0.234694,0.401175,0.448161,0.360709 167.2619,454.2497,95.4154,480,0.66393 0
train/giant-side-a-00102881.jpg 0.246930,0.253319,0.237024,0.586213,0.441751,0.592805,0.213910,0.467558,0.464865,0.454374,0.204004,0.325831,0.379012,0.315943 358.0463,619.5758,1,391.623,0.65369 0
train/battle-cry-00084661.jpg 0.311662,0.312302,0.196334,0.718209,0.512555,0.695865,0.196334,0.565528,0.482793,0.513394,0.248418,0.360713,0.438150,0.345817 254.0938,614.0463,3.9225,480,0.5366 0
train/princess-diaries-2-00074771.jpg 0.342359,0.254359,0.215683,0.457550,0.443699,0.499882,0.287466,0.436384,0.498592,0.436384,0.317024,0.317856,0.456367,0.292457 49.8024,461.7606,1,480,0.53333 0
train/ten-commandments-disc1-00021591.jpg 0.326199,0.189629,0.405572,0.626950,0.119140,0.561524,0.381415,0.475437,0.191611,0.427229,0.395219,0.306707,0.236474,0.282603 98.9401,327.1331,1,327.4775,0.78173 0
train/funny-girl-dvd-video-00022421.jpg 0.306514,0.315987,0.238151,0.388276,0.291322,0.666017,0.147001,0.357838,0.386271,0.582314,0.219161,0.319792,0.344494,0.392080 1,330.8073,1,480,0.53333 0
train/battle-cry-00135621.jpg 0.303193,0.202283,0.149376,0.514391,0.483271,0.567036,0.213154,0.405341,0.475768,0.442945,0.254422,0.273729,0.430748,0.258688 224.8745,590.51,1,480,0.53333 0
train/italian-job-00073341.jpg 0.274015,0.241622,0.246281,0.512173,0.391885,0.588483,0.118011,0.515642,0.388419,0.480956,0.183880,0.314462,0.378018,0.324868 1,291.3345,34.2376,480,0.57301 0
train/monster-in-law-d1-00074541.jpg 0.267956,0.203924,0.129585,0.252445,0.499726,0.602491,0.139963,0.401475,0.458215,0.453462,0.205689,0.290569,0.399408,0.280172 316.8885,556.6002,1,342.7611,0.74688 0
train/princess-diaries-2-00091361.jpg 0.317587,0.222056,0.202201,0.623713,0.419786,0.640174,0.146156,0.561159,0.465941,0.528237,0.152750,0.363623,0.423083,0.330701 317.1835,575.0208,34.0267,420.7824,0.66021 0
train/the-departed-00016641_2.jpg 0.241503,0.255664,0.155905,0.728980,0.491713,0.722406,0.103229,0.584356,0.564142,0.558060,0.165782,0.383854,0.455499,0.364132 407.5259,649.961,54.85,418.5022,0.70204 0
train/flt0nnw1-00062451.jpg 0.372346,0.282298,0.267064,0.682017,0.417467,0.780062,0.221943,0.568889,0.466348,0.606598,0.244504,0.387884,0.462588,0.421822 24.7241,386.0869,7.9912,480,0.54122 0
train/irma-la-douce-00144571.jpg 0.254617,0.243052,0.297413,0.518821,0.396174,0.489274,0.205237,0.456444,0.435679,0.394068,0.228281,0.325126,0.389590,0.305429 379.6709,646.883,55.5746,456.3923,0.6371 0
train/funny-girl-dvd-video-00176591.jpg 0.342972,0.275082,0.339677,0.544679,0.389101,0.505225,0.197995,0.531528,0.366036,0.485499,0.217765,0.350701,0.349562,0.350701 28.4789,256.4705,68.3491,410.3364,0.74638 0
train/battle-cry-00136901.jpg 0.350739,0.206730,0.202571,0.667762,0.423176,0.667762,0.146596,0.522866,0.410006,0.529452,0.202571,0.331867,0.370494,0.348333 206.4244,455.5828,31.1781,404.9157,0.68314 0
train/mr-mrs-smith-ws-00029221_2.jpg 0.347469,0.265026,0.248807,0.624379,0.403378,0.598005,0.113969,0.673832,0.465864,0.677129,0.189610,0.400196,0.419821,0.413383 134.1396,370.8243,30.1347,385.162,0.71905 0
train/funny-girl-dvd-video-00094591.jpg 0.281185,0.253151,0.218572,0.805749,0.350390,0.805749,0.142777,0.624838,0.432775,0.624838,0.185618,0.348539,0.436071,0.358407 289.8155,533.5136,88.6749,454.222,0.69841 0
train/the-departed-00084661.jpg 0.334106,0.239242,0.215461,0.503038,0.370359,0.506335,0.182504,0.423899,0.403316,0.423899,0.222053,0.308488,0.363768,0.305191 107.7482,321.4456,82.8652,403.4116,0.79615 0
train/battle-cry-00066901.jpg 0.447388,0.286998,0.305497,0.774527,0.546281,0.757270,0.172206,0.727069,0.623676,0.627837,0.202304,0.438002,0.533382,0.364657 127.0887,547.1186,1,480,0.53333 0
train/monster-in-law-d1-00016041.jpg 0.274515,0.267334,0.189832,0.620419,0.206768,0.708690,0.216930,0.549123,0.335486,0.566098,0.179670,0.372581,0.393071,0.372581 309.7234,627.7021,18.2892,480,0.55326 0
train/mi2-00062661.jpg 0.265586,0.222577,0.159444,0.638874,0.465132,0.668610,0.193410,0.511436,0.448150,0.519932,0.240112,0.328775,0.409939,0.324527 1,371.243,1,480,0.53333 0
train/hitch-00076341.jpg 0.260750,0.259889,0.158392,0.590370,0.432448,0.596979,0.164995,0.478006,0.419240,0.501140,0.198014,0.332595,0.389523,0.355729 435.4739,713.7124,64.6709,480,0.6149 0
train/battle-cry-00113351.jpg 0.242135,0.232524,0.186675,0.656324,0.304527,0.659798,0.124283,0.625060,0.474373,0.618113,0.172810,0.420108,0.443177,0.388844 359.169,677.8441,1,453.2442,0.56482 0
train/irma-la-douce-00050681.jpg 0.417700,0.294186,0.255494,0.735607,0.512006,0.486600,0.202683,0.580921,0.451650,0.494146,0.240405,0.388507,0.429017,0.365870 68.5743,418.8834,23.2665,480,0.55928 0
train/battle-cry-00117051.jpg 0.329460,0.311909,0.338986,0.779610,0.496161,0.779610,0.229440,0.693706,0.677150,0.712796,0.300883,0.450310,0.615233,0.421676 288.1161,720,1,480,0.53333 0
train/casino-royale-00094631.jpg 0.330718,0.258896,0.251181,0.691340,0.451753,0.653285,0.213141,0.580634,0.451753,0.521822,0.209683,0.379980,0.420629,0.338466 31.7509,296.6426,102.769,480,0.67684 0
train/batman-returns-00090391.jpg 0.307382,0.282147,0.139559,0.631470,0.491658,0.657834,0.165884,0.565560,0.527855,0.555673,0.188918,0.417262,0.452170,0.384307 383.328,625.1292,25.07,387.7721,0.70387 0
train/funny-girl-dvd-video-00091751.jpg 0.281753,0.239130,0.212795,0.650549,0.321158,0.683463,0.117566,0.607762,0.495197,0.650549,0.166822,0.351036,0.442657,0.370784 414.072,651.8695,87.8237,444.5199,0.71569 0
train/mi2-00012861.jpg 0.351652,0.277439,0.203577,0.576885,0.351652,0.543979,0.183834,0.451842,0.348362,0.455132,0.223320,0.300473,0.354943,0.330089 106.0253,423.5317,1,476.317,0.53746 0
train/batman-returns-00043541.jpg 0.267526,0.210601,0.171404,0.273618,0.423309,0.651720,0.151517,0.412919,0.416680,0.449403,0.221122,0.310102,0.386849,0.323368 272.1106,551.6373,1,416.976,0.61394 0
train/monster-in-law-d1-00020461.jpg 0.281722,0.254520,0.242200,0.666746,0.429930,0.610684,0.219145,0.541430,0.410169,0.485367,0.238907,0.360050,0.383821,0.340263 157.9373,368.0273,37.131,352.2659,0.80978 0
train/hitch-00076261.jpg 0.265547,0.247969,0.163610,0.564131,0.456267,0.570718,0.170187,0.452157,0.439825,0.481797,0.196493,0.317130,0.406943,0.333596 394.1572,619.607,78.7126,416.8873,0.75477 0
train/2-fast-2-furious-00095171.jpg 0.260321,0.238437,0.176481,0.561222,0.404527,0.588121,0.203310,0.426728,0.414587,0.463714,0.223432,0.295597,0.407880,0.319133 394.4693,694.0709,1,440.8439,0.5807 0
train/funny-girl-dvd-video-00167501.jpg 0.402502,0.297267,0.246347,0.586584,0.497142,0.610298,0.298399,0.596070,0.629638,0.534412,0.303131,0.387382,0.558658,0.335210 21.9115,484.1819,1,480,0.53333 0
train/ten-commandments-disc1-00059541.jpg 0.273352,0.194472,0.235184,0.517873,0.384385,0.549170,0.151909,0.462234,0.453781,0.490053,0.210895,0.284885,0.419083,0.305749 441.8141,695.9331,1,362.0101,0.70716 0
train/along-came-polly-00015181.jpg 0.336836,0.169311,0.159290,0.517051,0.498943,0.474549,0.174729,0.420457,0.495084,0.381819,0.201747,0.269770,0.441048,0.246587 1,362.0608,1,480,0.53333 0
train/irma-la-douce-00144501.jpg 0.277886,0.241464,0.268009,0.567183,0.402997,0.550732,0.188991,0.491511,0.419459,0.448739,0.221915,0.317136,0.393120,0.320426 447.59,684.7599,68.131,423.8865,0.71758 0
train/american-wedding-unrated6x9-00036111.jpg 0.302152,0.203248,0.130267,0.626651,0.460286,0.612882,0.144018,0.488959,0.401845,0.468305,0.188708,0.334056,0.398407,0.320286 213.0856,538.1151,1,465.6294,0.54979 0
train/funny-girl-dvd-video-00156241.jpg 0.294848,0.206416,0.117423,0.476348,0.386846,0.532310,0.219278,0.479640,0.409845,0.453305,0.232420,0.324923,0.393417,0.315047 316.5256,556.441,48.8548,408.7278,0.70939 0
train/million-dollar-baby-disc-00029751.jpg 0.284244,0.260309,0.170174,0.759917,0.490996,0.713525,0.180869,0.595760,0.494561,0.527956,0.209386,0.381642,0.437526,0.338819 297.3226,639.882,7.011,480,0.5401 0
train/national-treasure-00122461.jpg 0.354871,0.216411,0.117375,0.640720,0.463724,0.528887,0.150360,0.489416,0.430739,0.426921,0.183346,0.298642,0.397753,0.285485 270.4861,501.97,55.3534,402.5795,0.73515 0
train/ten-commandments-disc1-00029391_2.jpg 0.499777,0.224512,0.308977,0.746454,0.638541,0.729056,0.291631,0.560875,0.603850,0.560875,0.337886,0.328901,0.569159,0.340499 1,534.0653,1,480,0.53333 0
train/monster-in-law-d1-00050721.jpg 0.391776,0.279669,0.304361,0.593144,0.594209,0.722222,0.272156,0.560875,0.566605,0.579314,0.313563,0.390307,0.539000,0.381088 329.6036,720,1,480,0.53333 0
train/battle-cry-00028111.jpg 0.437347,0.262840,0.300042,0.592590,0.424865,0.559198,0.220988,0.575894,0.566330,0.546676,0.245952,0.396410,0.524723,0.358843 116.7528,523.0551,1,480,0.53333 0
train/battle-cry-00081571.jpg 0.240876,0.256222,0.034314,0.663528,0.267106,0.555132,0.060544,0.535424,0.332682,0.482868,0.106447,0.344910,0.283500,0.325201 1,258.9973,14.2746,472.0924,0.55796 0
train/schindlers-list-00161401.jpg 0.415952,0.229255,0.267307,0.686879,0.574848,0.676596,0.257056,0.558333,0.631231,0.517199,0.303187,0.352660,0.544094,0.357801 1,474.6763,1,480,0.53333 0
train/along-came-polly-00054251.jpg 0.300945,0.259811,0.170718,0.639598,0.505586,0.617258,0.170718,0.479492,0.472099,0.483215,0.219088,0.334279,0.446054,0.326832 114.2511,476.8113,1,480,0.53333 0
train/irma-la-douce-00073311_2.jpg 0.411878,0.250473,0.339972,0.476167,0.560484,0.466563,0.316003,0.399335,0.622803,0.375325,0.349559,0.322503,0.512547,0.298493 147.2441,615.278,1,480,0.53333 0
train/12-oclock-high-special-edition-00088041.jpg 0.393061,0.297540,0.117124,0.723234,0.537815,0.732292,0.162359,0.546616,0.578528,0.596432,0.289019,0.351884,0.551386,0.379056 15.0138,456.1115,1,480,0.53333 0
train/daredevil-disc1-00049471.jpg 0.301201,0.199231,0.170319,0.679222,0.573034,0.612090,0.177031,0.548315,0.505914,0.487897,0.207235,0.370416,0.418660,0.343564 248.5459,531.1381,1,416.2461,0.61502 0
train/along-came-polly-00044791.jpg 0.432069,0.220612,0.185481,0.501714,0.588989,0.647887,0.280753,0.467982,0.768326,0.524202,0.314379,0.321809,0.706679,0.310564 268.6129,720,1,480,0.53333 0
train/2-fast-2-furious-00103901_2.jpg 0.277988,0.196538,0.096965,0.690219,0.511673,0.637559,0.103547,0.515785,0.541295,0.476290,0.156209,0.341351,0.429390,0.347934 340.2427,624.0223,15.814,441.4832,0.6 0
train/battle-cry-00137091.jpg 0.314488,0.278576,0.248349,0.653842,0.410024,0.480925,0.123418,0.572902,0.413698,0.561865,0.163837,0.337441,0.365930,0.352157 1,321.2864,1,480,0.53333 0
train/funny-girl-dvd-video-00153331.jpg 0.301657,0.262528,0.189752,0.446965,0.196335,0.423911,0.166713,0.558945,0.334571,0.581999,0.199626,0.328399,0.380649,0.328399 315.7527,562.0072,60.1388,429.5206,0.69118 0
train/giant-side-a-00108861.jpg 0.355876,0.177970,0.182437,0.542657,0.580078,0.512973,0.237430,0.415440,0.563157,0.415440,0.267041,0.275502,0.503934,0.250059 44.8183,457.7062,1,480,0.53333 0
train/mi2-00062781.jpg 0.356135,0.269533,0.270449,0.633747,0.501800,0.608038,0.274733,0.522340,0.497515,0.496631,0.291871,0.376655,0.454673,0.350946 1,407.683,1,480,0.53333 0
train/princess-diaries-2-00090161.jpg 0.351001,0.239066,0.374159,0.637796,0.281527,0.684249,0.223631,0.750059,0.432055,0.676507,0.165735,0.440366,0.397318,0.424882 1,344.8629,1,480,0.53333 0
train/ten-commandments-disc1-00028521.jpg 0.339467,0.221008,0.235120,0.689755,0.447179,0.672893,0.161067,0.538002,0.433715,0.504279,0.184630,0.332294,0.413519,0.315432 406.5455,720,1,470.0408,0.54463 0
train/hitch-00064731_2.jpg 0.308135,0.284643,0.101194,0.751176,0.373830,0.370064,0.074916,0.603331,0.459234,0.537622,0.134042,0.396348,0.360691,0.376635 306.1713,605.5602,15.6216,464.7049,0.56878 0
train/irma-la-douce-00143711.jpg 0.278666,0.254953,0.232606,0.571243,0.410268,0.538296,0.206285,0.459224,0.403688,0.439456,0.239186,0.301078,0.354337,0.294489 423.6674,682.0317,54.1517,441.6979,0.65887 0
train/million-dollar-baby-disc-00027281.jpg 0.308286,0.215362,0.205972,0.522285,0.410601,0.479381,0.143263,0.439778,0.456808,0.386975,0.209272,0.320970,0.380897,0.314369 240.2122,456.594,91.349,415.9212,0.78631 0
train/2-fast-2-furious-00095141.jpg 0.285396,0.252166,0.158664,0.561667,0.388782,0.588291,0.182010,0.445188,0.392117,0.468484,0.212025,0.305414,0.375442,0.305414 426.7322,671.8628,1,364.4167,0.70249 0
train/mi2-00062571.jpg 0.304212,0.258785,0.057113,0.627032,0.524953,0.656623,0.139479,0.505379,0.452471,0.525106,0.205372,0.344271,0.396462,0.344271 242.0495,469.3111,34.2679,375.1602,0.74877 0
train/casino-royale-00038781.jpg 0.350567,0.268784,0.242356,0.561027,0.380078,0.554460,0.173495,0.482220,0.370241,0.449384,0.212844,0.337740,0.366962,0.324606 112.3559,420.5496,10.6481,472.9387,0.55257 0
train/princess-diaries-2-00029571.jpg 0.338646,0.309250,-0.012730,0.707868,0.381591,0.879821,0.170766,0.610168,0.604129,0.805569,0.241041,0.453847,0.545566,0.461663 70.1624,430.5676,26.3974,480,0.56313 0
train/princess-diaries-2-00019691.jpg 0.288227,0.184279,0.226865,0.238539,0.475922,0.564102,0.169113,0.379616,0.447046,0.433877,0.244913,0.281948,0.421779,0.260243 224.1307,462.2501,1,326.4401,0.78422 0
train/12-oclock-high-special-edition-00106961.jpg 0.290764,0.251278,0.185237,0.619970,0.488628,0.481710,0.172046,0.537672,0.442460,0.429040,0.188534,0.340159,0.392994,0.323700 166.0015,391.5519,95.6649,433.9906,0.75444 0
